loan_amnt,term,int_rate,installment,grade,home_ownership,annual_inc,verification_status,loan_status,delinq_2yrs,pub_rec
20000, 60 months,11.9,444.79,B,MORTGAGE,165000,Verified,Fully Paid,0,1
9250, 36 months,8.49,291.96,A,MORTGAGE,45000,Verified,Fully Paid,0,0
6800, 36 months,5.42,205.09,A,RENT,70000,Verified,Fully Paid,0,0
10000, 36 months,5.99,304.18,A,MORTGAGE,62000,Not Verified,Fully Paid,0,0
3600, 36 months,7.49,111.97,A,MORTGAGE,80004,Source Verified,Fully Paid,0,0
13000, 36 months,10.9,425.55,B,RENT,92250,Verified,Fully Paid,1,0
1800, 36 months,16.4,63.72,D,OWN,65000,Source Verified,Fully Paid,0,0
13200, 60 months,19.6,347.45,E,MORTGAGE,130000,Source Verified,Fully Paid,0,0
7000, 36 months,15.6,244.79,D,MORTGAGE,120000,Source Verified,Fully Paid,1,0
6400, 36 months,14.7,221.21,C,RENT,41508,Not Verified,Fully Paid,0,0
20000, 60 months,18.3,512.13,E,MORTGAGE,305000,Verified,Fully Paid,0,0
16800, 36 months,16.4,594.72,D,MORTGAGE,85000,Verified,Fully Paid,0,0
3350, 36 months,10.9,109.66,B,RENT,30000,Not Verified,Fully Paid,0,0
7100, 36 months,6.99,219.2,A,RENT,50400,Source Verified,Charged Off,0,0
6000, 60 months,10.9,130.43,B,RENT,72000,Source Verified,Fully Paid,0,0
5000, 36 months,8.49,157.82,A,MORTGAGE,120000,Source Verified,Fully Paid,0,0
1600, 36 months,9.99,51.62,B,RENT,25000,Not Verified,Fully Paid,0,1
21000, 60 months,14.7,497.28,C,RENT,55000,Verified,Charged Off,0,0
8000, 36 months,13.4,271.45,C,RENT,30000,Source Verified,Fully Paid,1,0
19000, 60 months,20.6,509.97,F,MORTGAGE,65000,Verified,Fully Paid,0,0
9200, 36 months,7.49,286.14,A,RENT,29000,Not Verified,Charged Off,0,0
30000, 60 months,18.3,594.71,E,RENT,57000,Verified,Charged Off,0,0
24000, 36 months,10.9,785.62,B,MORTGAGE,147000,Source Verified,Fully Paid,0,0
4600, 36 months,14.7,158.99,C,MORTGAGE,70000,Verified,Fully Paid,0,1
13000, 36 months,5.42,392.08,A,MORTGAGE,70000,Not Verified,Fully Paid,0,0
6000, 36 months,6.99,185.24,A,MORTGAGE,59000,Source Verified,Fully Paid,0,0
6400, 60 months,17.4,160.75,D,RENT,36504,Source Verified,Charged Off,1,0
24000, 60 months,18.7,538.46,E,MORTGAGE,120000,Verified,Fully Paid,0,0
2200, 36 months,15.9,77.34,D,RENT,15000,Source Verified,Fully Paid,0,0
4000, 36 months,7.49,124.41,A,MORTGAGE,34000,Source Verified,Fully Paid,0,0
7200, 36 months,11.9,239.11,B,RENT,90000,Not Verified,Fully Paid,0,0
5000, 36 months,10.5,162.73,B,RENT,53922,Source Verified,Fully Paid,0,0
4700, 60 months,20.2,125.18,F,RENT,43215.54,Verified,Fully Paid,0,0
4800, 36 months,14.7,165.91,C,RENT,36000,Not Verified,Charged Off,0,0
15000, 60 months,16.8,371.91,D,MORTGAGE,209004,Verified,Fully Paid,0,0
10000, 60 months,10.9,217.38,B,MORTGAGE,60000,Not Verified,Fully Paid,0,0
12000, 60 months,18.7,309.91,E,RENT,30000,Not Verified,Charged Off,0,0
11600, 36 months,6.99,358.13,A,RENT,70000,Source Verified,Fully Paid,0,0
20000, 60 months,15.9,486.26,D,MORTGAGE,85000,Verified,Fully Paid,0,0
9500, 36 months,15.6,332.22,D,MORTGAGE,28000,Not Verified,Charged Off,1,0
3000, 36 months,7.49,93.31,A,MORTGAGE,32400,Source Verified,Fully Paid,0,0
18000, 36 months,13.9,615.11,C,RENT,132725.38,Source Verified,Charged Off,1,0
25000, 36 months,7.49,777.55,A,MORTGAGE,80000,Verified,Fully Paid,0,0
18500, 36 months,8.49,583.92,A,MORTGAGE,115000,Verified,Fully Paid,0,0
5000, 36 months,5.99,152.09,A,RENT,65000,Source Verified,Fully Paid,0,0
30000, 60 months,19.6,789.66,E,RENT,160000,Verified,Charged Off,0,0
32000, 36 months,11.9,1062.71,B,RENT,73000,Verified,Fully Paid,0,0
4800, 36 months,13.4,162.87,C,RENT,35000,Verified,Fully Paid,0,0
3500, 60 months,15.2,83.69,C,RENT,40000,Not Verified,Fully Paid,1,0
35000, 60 months,20.2,932.17,F,RENT,150000,Source Verified,Charged Off,0,0
8000, 36 months,7.49,248.82,A,RENT,72000,Source Verified,Fully Paid,0,0
10000, 36 months,5.42,301.6,A,MORTGAGE,55000,Source Verified,Fully Paid,0,0
2000, 36 months,5.42,60.32,A,RENT,30000,Not Verified,Fully Paid,0,0
9400, 60 months,16.4,231.05,D,MORTGAGE,47000,Source Verified,Charged Off,0,0
20000, 60 months,13.9,351.28,C,MORTGAGE,159996,Source Verified,Fully Paid,1,0
12000, 36 months,12.9,404.27,C,RENT,45000,Source Verified,Fully Paid,0,0
26500, 60 months,10.5,379.62,B,MORTGAGE,81000,Verified,Fully Paid,0,0
25000, 60 months,10.9,543.44,B,MORTGAGE,110004,Source Verified,Fully Paid,0,0
12000, 36 months,5.42,361.92,A,MORTGAGE,62000,Source Verified,Fully Paid,0,0
28000, 36 months,7.49,870.85,A,MORTGAGE,4.00E+05,Verified,Fully Paid,0,0
5000, 36 months,11.9,166.05,B,MORTGAGE,28800,Verified,Fully Paid,0,0
16000, 36 months,7.49,497.63,A,RENT,62000,Source Verified,Charged Off,0,0
11400, 36 months,10.9,373.17,B,MORTGAGE,58800,Source Verified,Charged Off,0,1
8000, 36 months,6.99,246.99,A,MORTGAGE,45000,Not Verified,Fully Paid,0,0
8875, 36 months,15.6,310.36,D,RENT,26124,Verified,Fully Paid,0,0
19000, 36 months,6.99,586.58,A,MORTGAGE,48000,Verified,Charged Off,0,0
8000, 36 months,11.4,263.78,B,RENT,38000,Not Verified,Fully Paid,0,0
15000, 36 months,10.5,488.18,B,RENT,65000,Not Verified,Fully Paid,1,0
12200, 36 months,10.9,399.36,B,OWN,33012,Source Verified,Fully Paid,0,0
20000, 60 months,15.9,486.26,D,OWN,55000,Verified,Fully Paid,0,0
7000, 36 months,11.4,230.8,B,RENT,32000,Not Verified,Fully Paid,0,0
25000, 60 months,13.9,581.58,C,MORTGAGE,120000,Verified,Fully Paid,0,0
4200, 36 months,10.9,137.49,B,RENT,42499,Not Verified,Charged Off,0,0
4000, 36 months,5.42,120.64,A,OWN,78386,Not Verified,Fully Paid,0,0
10000, 36 months,8.49,315.63,A,RENT,50000,Source Verified,Fully Paid,1,0
8000, 36 months,10.9,261.88,B,MORTGAGE,50000,Not Verified,Fully Paid,0,0
10000, 36 months,11.9,332.1,B,MORTGAGE,75996,Verified,Fully Paid,0,0
3000, 36 months,11.4,98.92,B,RENT,43949,Not Verified,Fully Paid,0,0
15000, 36 months,7.49,466.53,A,MORTGAGE,35000,Not Verified,Fully Paid,0,0
22000, 36 months,6.99,679.2,A,MORTGAGE,68804,Source Verified,Fully Paid,0,0
15825, 36 months,15.6,553.4,D,MORTGAGE,116000,Source Verified,Fully Paid,0,0
17000, 60 months,7.49,340.57,A,MORTGAGE,57600,Source Verified,Fully Paid,0,0
4200, 36 months,7.49,130.63,A,RENT,23520,Source Verified,Fully Paid,0,0
9500, 36 months,6.99,293.29,A,RENT,50000,Not Verified,Fully Paid,0,0
3250, 36 months,10.9,106.39,B,MORTGAGE,49272,Source Verified,Fully Paid,0,0
2000, 36 months,8.49,63.13,A,OWN,29000,Not Verified,Fully Paid,0,0
16500, 36 months,5.42,497.64,A,MORTGAGE,130000,Source Verified,Fully Paid,0,0
12000, 60 months,10.5,258.47,B,OWN,42000,Verified,Charged Off,0,0
9600, 36 months,5.99,292.01,A,MORTGAGE,35360,Not Verified,Fully Paid,0,0
27000, 60 months,20.2,719.1,F,MORTGAGE,72000,Verified,Fully Paid,0,0
4800, 36 months,10.9,157.13,B,RENT,3.00E+05,Source Verified,Fully Paid,2,0
25000, 60 months,16.4,614.48,D,MORTGAGE,98000,Verified,Fully Paid,0,0
16800, 60 months,17.9,426.52,E,RENT,64000,Source Verified,Fully Paid,0,0
10000, 36 months,16.8,355.99,D,RENT,74520,Not Verified,Fully Paid,1,0
11200, 36 months,5.42,337.8,A,RENT,82000,Source Verified,Fully Paid,0,0
6000, 36 months,10.5,195.27,B,RENT,42000,Not Verified,Fully Paid,0,0
18200, 36 months,11.9,604.42,B,MORTGAGE,55000,Source Verified,Charged Off,0,0
15000, 36 months,12.9,505.34,C,RENT,125000,Source Verified,Fully Paid,0,0
2500, 36 months,5.99,76.05,A,MORTGAGE,28000,Source Verified,Fully Paid,0,0
14400, 36 months,11.9,478.22,B,RENT,85000,Verified,Fully Paid,1,0
7000, 60 months,10.9,152.17,B,OWN,27000,Not Verified,Fully Paid,0,0
5600, 36 months,13.4,190.02,C,MORTGAGE,120000,Verified,Fully Paid,1,0
35000, 60 months,15.9,850.95,D,MORTGAGE,76000,Verified,Fully Paid,0,0
9000, 36 months,11.9,298.89,B,RENT,40000,Not Verified,Fully Paid,3,0
12000, 60 months,17.4,301.41,D,MORTGAGE,65340,Source Verified,Fully Paid,0,1
13600, 60 months,8.49,278.96,A,MORTGAGE,103000,Verified,Fully Paid,0,0
8000, 36 months,6.99,246.99,A,MORTGAGE,138000,Source Verified,Fully Paid,1,0
6000, 36 months,7.49,186.61,A,MORTGAGE,35000,Not Verified,Fully Paid,0,0
4500, 36 months,5.99,136.88,A,RENT,15600,Source Verified,Fully Paid,0,0
12000, 36 months,5.42,361.92,A,OWN,50000,Source Verified,Fully Paid,0,0
3000, 36 months,7.49,93.31,A,RENT,50000,Not Verified,Charged Off,0,0
28000, 60 months,9.99,594.78,B,RENT,150000,Source Verified,Fully Paid,0,0
18000, 36 months,6.99,555.71,A,MORTGAGE,155000,Verified,Fully Paid,0,0
20950, 60 months,20.9,566.66,F,MORTGAGE,46800,Verified,Fully Paid,0,0
4000, 36 months,15.2,139.12,C,RENT,28000,Not Verified,Fully Paid,0,0
15000, 60 months,11.9,333.6,B,MORTGAGE,60000,Verified,Charged Off,0,0
2300, 60 months,17.4,57.77,D,OWN,35000,Source Verified,Charged Off,2,0
7500, 36 months,10.9,245.51,B,MORTGAGE,71500,Not Verified,Fully Paid,0,1
35000, 60 months,22.8,983.66,G,MORTGAGE,125000,Verified,Fully Paid,0,0
19200, 60 months,22.8,539.61,G,RENT,80000,Source Verified,Charged Off,1,0
10000, 60 months,10.5,215.39,B,MORTGAGE,60000,Source Verified,Fully Paid,0,0
9000, 36 months,11.4,296.75,B,RENT,61000,Not Verified,Fully Paid,0,0
29100, 60 months,19.2,759.53,E,MORTGAGE,45000,Verified,Fully Paid,0,0
1500, 36 months,5.99,45.63,A,RENT,45000,Not Verified,Fully Paid,0,0
24000, 60 months,21.3,654.16,F,MORTGAGE,125000,Verified,Charged Off,1,0
35000, 60 months,23.2,991.1,G,MORTGAGE,120000,Verified,Fully Paid,0,0
6000, 36 months,9.99,193.58,B,MORTGAGE,28440,Verified,Fully Paid,1,1
8875, 36 months,5.42,267.67,A,RENT,30000,Source Verified,Fully Paid,0,0
5000, 36 months,7.49,155.51,A,OWN,24000,Source Verified,Fully Paid,1,0
35000, 36 months,9.99,1129.19,B,MORTGAGE,130000,Verified,Fully Paid,0,0
12000, 36 months,5.99,365.01,A,MORTGAGE,80000,Not Verified,Fully Paid,0,0
35000, 36 months,10.5,1139.08,B,RENT,120000,Source Verified,Fully Paid,0,0
6000, 36 months,11.4,197.83,B,RENT,50000,Not Verified,Fully Paid,0,0
12250, 36 months,9.99,395.22,B,RENT,28800,Verified,Fully Paid,0,0
6000, 36 months,13.4,203.59,C,RENT,57000,Not Verified,Fully Paid,0,0
3000, 36 months,11.4,98.92,B,RENT,34580,Source Verified,Charged Off,0,0
8650, 36 months,8.49,273.02,A,RENT,60682,Verified,Fully Paid,0,0
20000, 60 months,20.2,532.67,F,MORTGAGE,63000,Verified,Fully Paid,1,0
23400, 36 months,7.49,727.78,A,RENT,66960,Verified,Fully Paid,0,0
7000, 36 months,7.49,217.72,A,MORTGAGE,73000,Not Verified,Fully Paid,0,0
20000, 60 months,11.4,353.46,B,MORTGAGE,105000,Verified,Fully Paid,0,0
10000, 36 months,15.6,349.7,D,RENT,115000,Not Verified,Fully Paid,0,0
20000, 60 months,15.2,478.22,C,MORTGAGE,140000,Verified,Fully Paid,0,0
20000, 60 months,11.4,324.87,B,MORTGAGE,70000,Verified,Fully Paid,0,0
7000, 36 months,11.4,230.8,B,RENT,72000,Not Verified,Fully Paid,0,0
10000, 36 months,16.8,355.99,D,RENT,60000,Source Verified,Fully Paid,0,0
5000, 36 months,5.42,150.8,A,RENT,42000,Not Verified,Fully Paid,0,0
32000, 36 months,7.49,995.26,A,MORTGAGE,170000,Source Verified,Fully Paid,0,0
13200, 36 months,12.9,444.7,C,MORTGAGE,95000,Verified,Fully Paid,0,0
6500, 36 months,10.9,212.78,B,MORTGAGE,55000,Verified,Fully Paid,0,0
15000, 36 months,16.4,531,D,MORTGAGE,58000,Source Verified,Fully Paid,0,0
25000, 36 months,15.6,874.25,D,OWN,70000,Verified,Fully Paid,0,0
8000, 36 months,5.99,243.34,A,RENT,38000,Not Verified,Charged Off,0,0
10200, 36 months,10.5,331.96,B,MORTGAGE,38000,Verified,Fully Paid,0,0
15000, 36 months,7.49,466.53,A,RENT,92500,Not Verified,Fully Paid,0,0
18000, 60 months,10.5,387.7,B,MORTGAGE,92000,Verified,Charged Off,0,0
3600, 36 months,7.49,111.97,A,RENT,70000,Source Verified,Charged Off,0,0
6400, 36 months,8.49,202.01,A,MORTGAGE,50000,Not Verified,Fully Paid,0,0
1500, 36 months,5.42,45.24,A,MORTGAGE,98400,Source Verified,Fully Paid,0,0
7525, 36 months,11.4,248.11,B,RENT,50000,Verified,Fully Paid,1,0
12000, 36 months,11.9,398.52,B,RENT,70000,Source Verified,Fully Paid,0,0
12000, 60 months,12.9,272.98,C,RENT,115000,Verified,Fully Paid,0,0
4000, 36 months,15.9,140.61,D,MORTGAGE,51684.36,Source Verified,Fully Paid,0,0
10000, 36 months,15.6,349.7,D,RENT,65000,Not Verified,Fully Paid,1,0
19000, 36 months,9.99,612.99,B,MORTGAGE,114000,Verified,Fully Paid,1,0
4500, 36 months,8.49,142.04,A,RENT,26000,Not Verified,Charged Off,0,0
24000, 36 months,5.99,730.02,A,MORTGAGE,107000,Verified,Fully Paid,0,0
3900, 36 months,14.7,134.8,C,RENT,20400,Not Verified,Fully Paid,0,0
7000, 36 months,9.99,225.84,B,OWN,28000,Not Verified,Fully Paid,1,0
12600, 60 months,15.9,306.35,D,MORTGAGE,42000,Source Verified,Charged Off,0,0
1300, 36 months,5.42,39.21,A,MORTGAGE,24000,Not Verified,Fully Paid,0,0
10200, 36 months,15.9,358.56,D,RENT,170000,Verified,Fully Paid,0,0
13000, 60 months,11.4,212.19,B,RENT,36000,Verified,Fully Paid,0,0
2000, 36 months,5.42,60.32,A,MORTGAGE,35000,Not Verified,Fully Paid,0,0
14000, 36 months,10.9,458.28,B,MORTGAGE,104000,Verified,Fully Paid,0,0
3300, 36 months,5.99,100.38,A,MORTGAGE,30000,Verified,Fully Paid,0,0
3500, 36 months,15.6,122.4,D,RENT,62400,Not Verified,Fully Paid,0,0
13600, 36 months,11.9,451.65,B,MORTGAGE,121000,Verified,Fully Paid,0,0
25000, 60 months,11.9,390.86,B,RENT,60000,Verified,Fully Paid,0,0
25000, 60 months,11.4,436.46,B,RENT,117000,Verified,Fully Paid,1,0
10000, 36 months,9.99,322.63,B,MORTGAGE,85000,Not Verified,Fully Paid,0,0
14400, 60 months,13.4,331.27,C,MORTGAGE,1.00E+05,Verified,Fully Paid,0,0
30000, 60 months,20.6,805.21,F,MORTGAGE,85000,Verified,Fully Paid,3,0
32400, 60 months,12.9,737.04,C,MORTGAGE,150000,Source Verified,Fully Paid,0,0
28000, 60 months,11.9,467.59,B,MORTGAGE,73000,Verified,Fully Paid,0,0
28000, 36 months,15.9,984.26,D,RENT,95004,Verified,Fully Paid,0,0
10000, 36 months,11.9,332.1,B,RENT,83000,Source Verified,Fully Paid,0,0
21250, 60 months,16.4,400.65,D,MORTGAGE,64500,Verified,Fully Paid,0,0
15000, 36 months,12.9,505.34,C,RENT,48500,Source Verified,Fully Paid,0,0
7650, 36 months,19.2,281.55,E,RENT,39000,Not Verified,Charged Off,0,0
13150, 60 months,10.9,191.29,B,MORTGAGE,35000,Not Verified,Fully Paid,0,0
8500, 36 months,10.5,276.64,B,MORTGAGE,49000,Not Verified,Fully Paid,0,0
14400, 60 months,11.9,320.25,B,MORTGAGE,160000,Verified,Fully Paid,0,0
2200, 36 months,13.4,74.65,C,OWN,80000,Verified,Fully Paid,0,0
3550, 36 months,11.4,117.05,B,RENT,10200,Verified,Charged Off,0,0
15000, 60 months,13.9,348.95,C,MORTGAGE,60000,Verified,Fully Paid,0,0
11400, 36 months,10.5,371.02,B,MORTGAGE,118000,Source Verified,Fully Paid,0,0
7000, 36 months,7.49,217.72,A,MORTGAGE,60000,Not Verified,Fully Paid,0,0
5375, 36 months,10.9,175.95,B,RENT,24000,Not Verified,Fully Paid,0,0
1000, 36 months,5.42,30.16,A,MORTGAGE,80400,Not Verified,Fully Paid,0,0
9000, 60 months,9.99,191.18,B,MORTGAGE,146760,Verified,Fully Paid,0,0
12800, 36 months,10.5,416.58,B,RENT,60000,Source Verified,Fully Paid,0,0
18000, 60 months,10.9,262.48,B,MORTGAGE,43000,Not Verified,Fully Paid,0,0
35000, 36 months,19.2,1288.1,E,MORTGAGE,125000,Verified,Fully Paid,1,0
7500, 60 months,8.49,153.84,A,MORTGAGE,70800,Not Verified,Fully Paid,0,0
7950, 36 months,15.6,278.01,D,RENT,41000,Verified,Fully Paid,5,0
6800, 36 months,11.9,225.83,B,RENT,55000.99,Verified,Fully Paid,0,0
1000, 60 months,11.9,22.24,B,MORTGAGE,56196,Verified,Fully Paid,0,0
12000, 60 months,14.7,284.16,C,MORTGAGE,62000,Source Verified,Fully Paid,0,0
10000, 36 months,5.99,304.18,A,RENT,78000,Verified,Fully Paid,0,0
3500, 36 months,12.9,117.92,C,RENT,38400,Not Verified,Fully Paid,0,0
13200, 60 months,14.7,312.58,C,MORTGAGE,95400,Verified,Fully Paid,0,0
6075, 36 months,8.49,191.75,A,MORTGAGE,28800,Source Verified,Fully Paid,0,0
20000, 60 months,10.9,313.57,B,MORTGAGE,162000,Verified,Fully Paid,0,0
13200, 60 months,16.4,324.45,D,RENT,57600,Source Verified,Fully Paid,0,1
2200, 36 months,15.9,77.34,D,RENT,45500,Source Verified,Fully Paid,0,0
7000, 60 months,9.99,148.7,B,MORTGAGE,69600,Not Verified,Fully Paid,0,0
9000, 36 months,13.4,305.38,C,RENT,90000,Not Verified,Fully Paid,0,1
21000, 60 months,18.7,542.33,E,MORTGAGE,160000,Verified,Fully Paid,1,0
15000, 36 months,7.49,466.53,A,OWN,66000,Verified,Fully Paid,0,0
5500, 36 months,13.9,187.96,C,RENT,24000,Not Verified,Fully Paid,0,0
4950, 60 months,13.4,113.88,C,MORTGAGE,48000,Verified,Fully Paid,0,0
14400, 60 months,10.9,313.02,B,MORTGAGE,70000,Not Verified,Charged Off,0,0
1000, 36 months,10.9,32.74,B,OWN,60000,Not Verified,Fully Paid,0,0
12000, 60 months,15.9,291.76,D,RENT,83004,Verified,Fully Paid,0,0
17500, 60 months,16.4,430.14,D,OWN,35280,Source Verified,Charged Off,0,0
11200, 36 months,14.7,387.11,C,MORTGAGE,91200,Source Verified,Charged Off,0,1
3600, 60 months,14.7,85.25,C,RENT,64668,Not Verified,Charged Off,1,0
12000, 36 months,5.42,361.92,A,RENT,46000,Source Verified,Fully Paid,0,0
25000, 60 months,11.4,352.36,B,MORTGAGE,73703,Verified,Fully Paid,0,0
8000, 36 months,11.4,263.78,B,MORTGAGE,105600,Not Verified,Fully Paid,1,0
5000, 36 months,10.5,162.73,B,RENT,90000,Source Verified,Fully Paid,0,0
1000, 36 months,9.99,32.27,B,MORTGAGE,36000,Not Verified,Fully Paid,0,0
30000, 60 months,15.9,558.59,D,MORTGAGE,80000,Source Verified,Fully Paid,0,0
7200, 36 months,10.9,235.69,B,OWN,30000,Verified,Fully Paid,0,0
28000, 60 months,11.4,485.38,B,MORTGAGE,91000,Verified,Fully Paid,0,0
16000, 60 months,19.6,421.15,E,RENT,136500,Verified,Fully Paid,0,0
20000, 60 months,11.9,444.79,B,MORTGAGE,57000,Verified,Fully Paid,0,0
10000, 36 months,5.99,304.18,A,MORTGAGE,144000,Verified,Fully Paid,0,0
6000, 36 months,5.99,182.51,A,RENT,29000,Not Verified,Fully Paid,0,0
2400, 36 months,11.4,79.14,B,RENT,18000,Source Verified,Fully Paid,0,0
14000, 60 months,10.5,301.54,B,MORTGAGE,82000,Source Verified,Fully Paid,0,0
35000, 36 months,10.9,1145.69,B,RENT,82000,Verified,Charged Off,0,0
12000, 60 months,15.9,291.76,D,MORTGAGE,74000,Not Verified,Fully Paid,0,0
20500, 36 months,7.49,637.59,A,RENT,50000,Source Verified,Fully Paid,0,0
16000, 60 months,10.5,344.62,B,MORTGAGE,61000,Not Verified,Fully Paid,0,0
14000, 36 months,5.99,425.85,A,OWN,180000,Source Verified,Fully Paid,0,0
7200, 60 months,18.3,184.37,E,MORTGAGE,60000,Source Verified,Fully Paid,3,0
1500, 36 months,18.7,54.83,E,RENT,24000,Not Verified,Fully Paid,0,0
5800, 36 months,5.99,176.43,A,MORTGAGE,24000,Not Verified,Fully Paid,0,0
31000, 60 months,13.9,524.59,C,MORTGAGE,43200,Source Verified,Charged Off,0,0
8000, 36 months,13.4,271.45,C,RENT,50000,Source Verified,Charged Off,0,0
6000, 36 months,15.9,210.92,D,RENT,20000,Verified,Fully Paid,0,0
6300, 36 months,11.4,207.72,B,MORTGAGE,55000,Not Verified,Fully Paid,0,0
2900, 60 months,11.4,63.77,B,RENT,63996,Not Verified,Fully Paid,0,0
9175, 36 months,10.9,300.34,B,MORTGAGE,125000,Source Verified,Fully Paid,0,0
8500, 36 months,5.42,256.36,A,MORTGAGE,120000,Source Verified,Fully Paid,0,0
15075, 60 months,10.9,327.7,B,MORTGAGE,54000,Verified,Fully Paid,0,0
12000, 36 months,5.99,365.01,A,RENT,70000,Not Verified,Fully Paid,0,0
10000, 36 months,5.99,304.18,A,MORTGAGE,105000,Not Verified,Fully Paid,0,0
14075, 60 months,13.9,327.43,C,MORTGAGE,65000,Verified,Charged Off,0,0
9000, 36 months,5.42,271.44,A,RENT,59520,Source Verified,Fully Paid,0,0
12000, 36 months,6.99,370.48,A,OWN,66500,Not Verified,Fully Paid,0,0
12000, 36 months,14.7,414.76,C,RENT,25536,Verified,Fully Paid,0,1
17000, 60 months,14.7,402.56,C,MORTGAGE,1.00E+05,Verified,Fully Paid,0,0
6000, 36 months,15.2,208.67,C,MORTGAGE,56000,Not Verified,Fully Paid,0,0
3300, 36 months,6.99,101.88,A,RENT,40000,Not Verified,Fully Paid,0,0
2800, 36 months,8.49,88.38,A,MORTGAGE,110000,Source Verified,Fully Paid,0,0
3150, 36 months,15.6,110.16,D,RENT,72000,Not Verified,Fully Paid,1,0
25000, 60 months,13.4,575.12,C,RENT,90000,Verified,Fully Paid,0,0
7000, 36 months,11.9,232.47,B,RENT,40000,Not Verified,Fully Paid,0,0
2000, 36 months,9.99,64.53,B,MORTGAGE,126000,Not Verified,Fully Paid,0,0
15000, 36 months,16.4,531,D,OWN,60000,Source Verified,Fully Paid,0,0
12000, 60 months,16.8,297.53,D,MORTGAGE,105000,Source Verified,Charged Off,0,0
6000, 36 months,7.49,186.61,A,MORTGAGE,65000,Not Verified,Fully Paid,0,0
15000, 60 months,10.5,323.08,B,MORTGAGE,1.00E+05,Verified,Fully Paid,0,0
10000, 60 months,16.4,245.8,D,OWN,72280,Source Verified,Charged Off,0,0
35000, 60 months,12.9,495.34,C,MORTGAGE,125000,Verified,Fully Paid,0,0
8500, 36 months,12.9,286.36,C,RENT,52968,Verified,Charged Off,0,0
12000, 60 months,16.4,294.96,D,RENT,40000,Verified,Fully Paid,0,1
9200, 60 months,13.9,214.03,C,RENT,35000,Source Verified,Fully Paid,0,0
7500, 36 months,12.9,252.67,C,RENT,58000,Not Verified,Fully Paid,0,1
9000, 36 months,10.9,294.61,B,MORTGAGE,1.00E+05,Not Verified,Fully Paid,2,0
15000, 36 months,14.7,518.44,C,OWN,66000,Source Verified,Fully Paid,0,0
8000, 36 months,5.99,243.34,A,MORTGAGE,88000,Not Verified,Fully Paid,0,0
14000, 60 months,12.9,318.48,C,RENT,45000,Not Verified,Charged Off,1,0
5000, 36 months,14.7,172.82,C,RENT,32000,Not Verified,Fully Paid,0,0
5000, 36 months,9.99,161.32,B,RENT,45000,Not Verified,Charged Off,0,0
14400, 60 months,14.7,340.99,C,MORTGAGE,57000,Source Verified,Fully Paid,0,0
3000, 36 months,13.4,101.8,C,RENT,30000,Not Verified,Fully Paid,2,0
16000, 60 months,12.9,363.97,C,RENT,105000,Not Verified,Fully Paid,0,0
12000, 60 months,10.9,260.85,B,MORTGAGE,156000,Source Verified,Fully Paid,0,0
3625, 36 months,8.49,114.42,A,OWN,19000,Not Verified,Fully Paid,0,0
8000, 36 months,8.49,252.51,A,RENT,48000,Source Verified,Fully Paid,0,0
11000, 36 months,8.49,347.2,A,OWN,27852,Source Verified,Charged Off,0,0
4200, 36 months,11.9,139.49,B,MORTGAGE,29000,Not Verified,Fully Paid,0,0
5400, 60 months,10.5,116.31,B,MORTGAGE,33360,Not Verified,Fully Paid,0,0
2800, 36 months,7.49,87.09,A,RENT,40000,Not Verified,Fully Paid,0,0
12800, 36 months,9.99,412.96,B,MORTGAGE,83820,Not Verified,Fully Paid,0,0
14125, 36 months,12.9,475.86,C,MORTGAGE,44400,Verified,Fully Paid,0,1
16100, 60 months,18.3,412.26,E,MORTGAGE,65000,Verified,Fully Paid,0,0
9600, 36 months,11.9,318.82,B,RENT,94837,Not Verified,Fully Paid,0,0
16000, 60 months,7.49,320.54,A,RENT,61200,Not Verified,Fully Paid,0,0
13400, 36 months,9.99,432.32,B,RENT,38000,Not Verified,Fully Paid,0,0
4000, 36 months,5.99,121.67,A,RENT,30000,Source Verified,Fully Paid,0,0
5000, 36 months,9.99,161.32,B,RENT,68000,Source Verified,Fully Paid,0,0
6600, 60 months,16.8,163.64,D,RENT,24000,Source Verified,Fully Paid,0,0
4200, 36 months,5.42,126.68,A,MORTGAGE,84000,Not Verified,Fully Paid,0,0
20000, 60 months,17.9,507.76,E,MORTGAGE,56500,Verified,Charged Off,0,0
12000, 60 months,15.9,291.76,D,RENT,69000,Verified,Fully Paid,0,1
4200, 36 months,10.5,136.69,B,MORTGAGE,59500,Not Verified,Fully Paid,0,0
21200, 60 months,13.9,487.95,C,MORTGAGE,78424.06,Verified,Charged Off,0,0
